/content/satellite_images_cropped/zm128m_lat14d553405_lon121d014324_cropped.JPG,355,4,499,234,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d014324_cropped.JPG,125,282,396,509,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d014324_cropped.JPG,425,335,510,457,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d014324_cropped.JPG,58,4,481,288,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d014324_cropped.JPG,381,298,498,512,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d014324_cropped.JPG,108,360,351,467,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d014324_cropped.JPG,5,267,106,506,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d014324_cropped.JPG,5,111,114,269,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d014324_cropped.JPG,387,1,485,39,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d014324_cropped.JPG,54,377,331,508,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d014324_cropped.JPG,366,140,471,304,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d014324_cropped.JPG,359,296,469,444,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d014324_cropped.JPG,469,244,510,315,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d014324_cropped.JPG,466,320,510,389,residence
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,425,272,510,384,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,238,284,361,379,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,211,156,339,261,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,253,446,374,511,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,24,191,154,304,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,71,285,191,472,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,70,480,199,510,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,338,3,510,88,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,7,64,127,147,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,164,2,288,73,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,367,104,510,172,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d015512_cropped.JPG,196,78,342,160,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,311,210,454,338,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,170,421,294,510,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,2,440,114,510,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,2,236,82,397,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,0,64,60,183,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,138,244,268,372,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,138,63,250,245,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,278,33,392,202,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d015512_cropped.JPG,456,1,510,173,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d015512_cropped.JPG,283,56,419,194,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d015512_cropped.JPG,84,17,190,129,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d015512_cropped.JPG,111,136,235,231,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d015512_cropped.JPG,130,220,265,332,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d015512_cropped.JPG,311,182,423,272,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d015512_cropped.JPG,314,285,447,511,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d015512_cropped.JPG,157,417,273,510,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d015512_cropped.JPG,249,367,373,507,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d015512_cropped.JPG,397,308,509,424,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d015512_cropped.JPG,188,15,275,108,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d015512_cropped.JPG,201,102,285,200,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d015512_cropped.JPG,216,203,336,290,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d015512_cropped.JPG,17,278,147,509,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d015512_cropped.JPG,226,282,325,371,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d015512_cropped.JPG,386,3,502,300,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d016699_cropped.JPG,278,52,364,136,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d016699_cropped.JPG,302,140,408,333,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d016699_cropped.JPG,327,324,447,508,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d016699_cropped.JPG,92,81,233,268,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d016699_cropped.JPG,113,273,238,458,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d016699_cropped.JPG,6,462,73,508,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d016699_cropped.JPG,147,468,257,511,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d016699_cropped.JPG,2,281,62,416,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d016699_cropped.JPG,174,129,286,255,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d016699_cropped.JPG,154,2,284,124,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d016699_cropped.JPG,349,5,472,184,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d016699_cropped.JPG,1,0,106,153,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d016699_cropped.JPG,5,209,126,305,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d016699_cropped.JPG,208,345,339,508,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d016699_cropped.JPG,312,302,422,428,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d016699_cropped.JPG,365,225,505,386,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d016699_cropped.JPG,250,6,407,213,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d016699_cropped.JPG,382,102,511,264,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d016699_cropped.JPG,470,6,510,87,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,283,165,382,314,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,2,111,92,272,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,4,372,114,503,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,292,364,487,512,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,379,179,485,347,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,188,152,300,313,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,101,136,200,272,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,109,403,207,506,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d016699_cropped.JPG,202,418,303,510,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d016699_cropped.JPG,34,72,146,211,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d016699_cropped.JPG,241,71,346,172,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d016699_cropped.JPG,420,361,499,454,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d016699_cropped.JPG,294,345,405,444,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d016699_cropped.JPG,51,241,294,433,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d016699_cropped.JPG,333,103,444,204,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,430,0,510,180,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,291,44,397,168,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,195,30,301,147,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,102,32,206,143,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,3,24,117,137,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,355,264,447,368,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,42,212,134,337,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,234,233,298,340,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,168,229,214,344,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,201,344,270,444,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,278,351,347,449,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,425,378,510,468,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,36,342,122,427,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,8,472,102,509,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d016699_cropped.JPG,287,258,360,351,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,102,203,187,280,building
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,376,276,471,339,building
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,5,1,98,52,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,42,45,126,139,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,209,3,322,74,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,314,19,414,91,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,221,64,325,127,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,330,105,430,166,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,242,122,338,184,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,342,160,442,224,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,235,193,342,250,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,81,124,168,206,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,0,152,59,221,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,77,288,204,368,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,126,359,221,442,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,127,437,230,509,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,1,240,58,296,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,352,226,458,284,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,248,239,362,313,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,266,303,362,360,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,272,357,365,428,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,283,418,373,480,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,383,387,497,470,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,290,464,399,512,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,401,455,498,510,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,2,307,48,388,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d016699_cropped.JPG,2,394,59,467,residence
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,112,11,276,153,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,124,140,227,288,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,4,343,128,476,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,2,215,58,329,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,1,113,40,212,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,442,3,510,102,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,259,154,464,335,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,199,294,327,417,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,388,426,510,510,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d017887_cropped.JPG,106,368,307,511,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d017887_cropped.JPG,2,4,142,127,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d017887_cropped.JPG,403,24,509,176,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d017887_cropped.JPG,390,156,510,287,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d017887_cropped.JPG,282,229,433,362,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d017887_cropped.JPG,119,56,324,278,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d017887_cropped.JPG,248,5,366,67,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d017887_cropped.JPG,281,427,378,503,residence
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,330,1,445,109,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,238,2,345,95,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,150,1,250,84,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,229,167,415,292,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,105,141,213,243,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,15,128,122,223,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,86,329,194,454,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,272,348,345,407,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,270,392,379,488,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,186,334,281,387,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,177,375,282,481,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,462,351,509,412,building
/content/satellite_images_cropped/zm128m_lat14d552249_lon121d017887_cropped.JPG,460,432,510,498,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,2,19,67,187,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,82,69,174,198,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,187,65,336,218,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,363,52,466,124,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,445,115,509,227,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,334,320,427,416,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,250,298,334,408,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,172,287,254,397,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,87,284,172,388,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,461,323,511,432,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,5,380,86,465,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,79,390,164,464,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,153,393,244,493,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,235,405,320,499,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,86,34,131,74,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d017887_cropped.JPG,13,272,94,380,residence
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d019075_cropped.JPG,121,336,320,506,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d019075_cropped.JPG,2,254,121,473,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d019075_cropped.JPG,113,82,511,500,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d019075_cropped.JPG,248,17,402,174,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d019075_cropped.JPG,178,103,342,279,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d019075_cropped.JPG,136,240,276,379,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d019075_cropped.JPG,91,331,226,452,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d019075_cropped.JPG,14,406,165,509,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d019075_cropped.JPG,354,15,508,182,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d019075_cropped.JPG,322,172,426,348,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d019075_cropped.JPG,247,275,364,371,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d019075_cropped.JPG,218,348,389,480,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d019075_cropped.JPG,138,7,324,216,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d019075_cropped.JPG,1,183,208,428,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d019075_cropped.JPG,2,1,114,94,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d019075_cropped.JPG,150,44,350,343,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,362,15,504,242,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,291,354,462,477,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,135,327,238,450,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,54,305,149,439,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,2,297,69,438,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,165,80,255,246,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,46,108,142,245,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,1,118,53,233,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,0,428,52,508,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,47,431,130,510,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,288,457,375,510,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,368,466,450,510,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d019075_cropped.JPG,129,446,181,510,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,294,0,370,48,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,371,3,447,64,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,446,136,510,219,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,282,120,375,212,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,98,93,220,168,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,4,96,100,162,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,118,165,230,247,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,12,161,122,231,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,291,214,366,305,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,363,231,438,308,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,434,219,510,308,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,416,380,510,450,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,311,360,426,446,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,325,446,430,510,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,442,466,511,511,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,127,236,240,310,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,21,226,123,300,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,45,298,144,374,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,149,314,249,388,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,153,389,257,463,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,61,375,152,455,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,64,446,166,508,residence
/content/satellite_images_cropped/zm128m_lat14d549935_lon121d019075_cropped.JPG,178,460,253,510,residence
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d020263_cropped.JPG,143,99,366,306,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d020263_cropped.JPG,307,196,510,476,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d020263_cropped.JPG,11,84,129,176,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d020263_cropped.JPG,152,36,365,194,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d020263_cropped.JPG,9,207,182,354,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d020263_cropped.JPG,194,250,314,380,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d020263_cropped.JPG,300,266,410,383,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d020263_cropped.JPG,388,288,510,405,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d020263_cropped.JPG,395,434,511,509,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d020263_cropped.JPG,193,411,397,512,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d020263_cropped.JPG,6,99,511,367,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d020263_cropped.JPG,30,274,275,509,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d020262_cropped.JPG,128,182,303,304,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d020262_cropped.JPG,370,69,510,289,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d020262_cropped.JPG,28,372,118,493,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d020262_cropped.JPG,186,390,270,505,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d020262_cropped.JPG,262,397,352,508,building
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d020262_cropped.JPG,106,388,194,500,residence
/content/satellite_images_cropped/zm128m_lat14d551092_lon121d020262_cropped.JPG,340,410,425,509,residence
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d02145_cropped.JPG,125,88,270,156,building
/content/satellite_images_cropped/zm128m_lat14d556876_lon121d02145_cropped.JPG,106,385,276,508,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d02145_cropped.JPG,5,74,134,242,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d02145_cropped.JPG,219,3,452,204,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d02145_cropped.JPG,414,86,511,218,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d02145_cropped.JPG,442,204,510,280,building
/content/satellite_images_cropped/zm128m_lat14d555719_lon121d02145_cropped.JPG,60,429,167,510,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d02145_cropped.JPG,198,28,418,182,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d02145_cropped.JPG,204,293,318,420,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d02145_cropped.JPG,1,443,199,510,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d02145_cropped.JPG,2,297,96,423,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d02145_cropped.JPG,88,308,191,400,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d02145_cropped.JPG,293,286,394,412,building
/content/satellite_images_cropped/zm128m_lat14d554562_lon121d02145_cropped.JPG,355,227,510,380,building
/content/satellite_images_cropped/zm128m_lat14d553405_lon121d02145_cropped.JPG,257,4,365,100,building
